,Fecha,Caudal [m3/s]
8217,1996-01-14,3.47
8218,1996-01-15,3.33
8219,1996-01-16,4.56
8220,1996-01-17,4.44
8221,1996-01-18,3.87
8222,1996-01-19,3.68
8223,1996-01-20,3.33
8224,1996-01-21,3.6
8225,1996-01-22,4.3
8226,1996-01-23,3.75
8227,1996-01-24,3.4
8228,1996-01-25,3.26
8229,1996-01-26,3.19
8230,1996-01-27,3.05
8231,1996-01-28,2.98
8232,1996-01-29,2.98
8233,1996-01-30,2.98
8234,1996-01-31,3.13
8235,1996-02-01,3.05
8236,1996-02-02,3.33
8237,1996-02-03,4.22
8238,1996-02-04,5.32
8239,1996-02-05,3.54
8240,1996-02-06,3.55
8241,1996-02-07,3.37
8242,1996-02-08,4.04
8243,1996-02-09,3.45
8244,1996-02-10,4.51
8245,1996-02-11,8.89
8246,1996-02-12,3.64
8247,1996-02-13,4.86
8248,1996-02-14,5.8
8249,1996-02-15,3.54
8250,1996-02-16,3.47
8251,1996-02-17,3.96
8252,1996-02-18,4.44
8253,1996-02-19,4.78
8254,1996-02-20,4.1
8255,1996-02-21,3.61
8256,1996-02-22,3.54
8257,1996-02-23,3.54
8258,1996-02-24,3.54
8259,1996-02-25,3.4
8260,1996-02-26,4.69
8261,1996-02-27,4.86
8262,1996-02-28,5.12
8263,1996-02-29,6.94
8264,1996-03-01,5.46
8265,1996-03-02,6.04
8266,1996-03-03,29.7
8267,1996-03-04,7.14
8268,1996-03-05,4.78
8269,1996-03-06,4.78
8270,1996-03-07,8.12
8271,1996-03-08,9.88
8272,1996-03-09,11.35
8273,1996-03-10,13.39
8274,1996-03-11,21.54
8275,1996-03-12,4.36
8276,1996-03-13,7.01
8277,1996-03-14,4.63
8278,1996-03-15,4.66
8279,1996-03-16,5.66
8280,1996-03-17,4.47
8281,1996-03-18,4.05
8282,1996-03-19,3.91
8283,1996-03-20,3.86
8284,1996-03-21,4.27
8285,1996-03-22,6.64
8286,1996-03-23,5.7
8287,1996-03-24,4.56
8288,1996-03-25,5.33
8289,1996-03-26,4.46
8290,1996-03-27,4.1
8291,1996-03-28,8.27
8292,1996-03-29,10.4
8293,1996-03-30,5.14
8294,1996-03-31,4.2
8295,1996-04-01,4.04
8296,1996-04-02,4.28
8297,1996-04-03,5.57
8298,1996-04-04,4.67
8299,1996-04-05,8.02
8300,1996-04-06,4.49
8301,1996-04-07,4.07
8302,1996-04-08,3.89
8303,1996-04-09,4.1
8304,1996-04-10,4.23
8305,1996-04-11,4.06
8306,1996-04-12,4.16
8307,1996-04-13,4.0
8308,1996-04-14,7.63
8309,1996-04-15,4.52
8310,1996-04-16,3.82
8311,1996-04-17,3.61
8312,1996-04-18,3.54
8313,1996-04-19,3.47
8314,1996-04-20,3.61
8315,1996-04-21,3.81
8316,1996-04-22,3.92
8317,1996-04-23,6.47
8318,1996-04-24,4.82
8319,1996-04-25,5.04
8320,1996-04-26,10.17
8321,1996-04-27,4.36
8322,1996-04-28,5.0
8323,1996-04-29,12.91
8324,1996-04-30,21.79
8325,1996-05-01,6.93
8326,1996-05-02,4.98
8327,1996-05-03,4.74
8328,1996-05-04,4.84
8329,1996-05-05,5.69
8330,1996-05-06,4.7
8331,1996-05-07,13.03
8332,1996-05-08,12.19
8333,1996-05-09,9.0
8334,1996-05-10,17.5
8335,1996-05-11,8.47
8336,1996-05-12,14.7
8337,1996-05-13,6.54
8338,1996-05-14,5.72
8339,1996-05-15,5.55
8340,1996-05-16,10.02
8341,1996-05-17,18.46
8342,1996-05-18,7.79
8343,1996-05-19,8.35
8344,1996-05-20,13.36
8345,1996-05-21,6.91
8346,1996-05-22,6.31
8347,1996-05-23,9.05
8348,1996-05-24,7.23
8349,1996-05-25,6.94
8350,1996-05-26,9.04
8351,1996-05-27,6.32
8352,1996-05-28,11.67
8353,1996-05-29,13.45
8354,1996-05-30,26.58
8355,1996-05-31,10.81
8356,1996-06-01,5.92
8357,1996-06-02,9.1
8358,1996-06-03,5.8
8359,1996-06-04,8.26
8360,1996-06-05,10.91
8361,1996-06-06,9.06
8362,1996-06-07,5.46
8363,1996-06-08,5.55
8364,1996-06-09,6.28
8365,1996-06-10,5.8
8366,1996-06-11,5.12
8367,1996-06-12,5.55
8368,1996-06-13,11.4
8369,1996-06-14,8.36
8370,1996-06-15,5.46
8371,1996-06-16,6.64
8372,1996-06-17,5.8
8373,1996-06-18,8.94
8374,1996-06-19,7.84
8375,1996-06-20,7.2
8376,1996-06-21,9.1
8377,1996-06-22,9.06
8378,1996-06-23,11.9
8379,1996-06-24,14.18
8380,1996-06-25,16.06
8381,1996-06-26,15.68
8382,1996-06-27,22.69
8383,1996-06-28,37.66
8384,1996-06-29,23.86
8385,1996-06-30,34.6
8386,1996-07-01,30.7
8387,1996-07-02,29.7
8388,1996-07-03,29.22
8389,1996-07-04,26.39
8390,1996-07-05,20.44
8391,1996-07-06,12.02
8392,1996-07-07,10.72
8393,1996-07-08,11.88
8394,1996-07-09,18.25
8395,1996-07-10,21.52
8396,1996-07-11,22.26
8397,1996-07-12,13.81
8398,1996-07-13,9.46
8399,1996-07-14,5.8
8400,1996-07-15,8.34
8401,1996-07-16,8.2
8402,1996-07-17,7.48
8403,1996-07-18,6.4
8404,1996-07-19,5.2
8405,1996-07-20,5.29
8406,1996-07-21,6.04
8407,1996-07-22,5.8
8408,1996-07-23,5.46
8409,1996-07-24,5.2
8410,1996-07-25,5.29
8411,1996-07-26,11.02
8412,1996-07-27,10.02
8413,1996-07-28,7.84
8414,1996-07-29,8.09
8415,1996-07-30,7.72
8416,1996-07-31,7.84
8417,1996-08-01,5.46
8418,1996-08-02,4.95
8419,1996-08-03,4.95
8420,1996-08-04,7.0
8421,1996-08-05,7.72
8422,1996-08-06,7.0
8423,1996-08-07,9.6
8424,1996-08-08,7.0
8425,1996-08-09,10.86
8426,1996-08-10,17.06
8427,1996-08-11,8.94
8428,1996-08-12,13.79
8429,1996-08-13,6.88
8430,1996-08-14,6.47
8431,1996-08-15,6.73
8432,1996-08-16,5.82
8433,1996-08-17,5.65
8434,1996-08-18,11.07
8435,1996-08-19,5.73
8436,1996-08-20,5.38
8437,1996-08-21,5.53
8438,1996-08-22,9.69
8439,1996-08-23,7.3
8440,1996-08-24,16.58
8441,1996-08-25,24.29
8442,1996-08-26,11.99
8443,1996-08-27,8.14
8444,1996-08-28,6.76
8445,1996-08-29,6.12
8446,1996-08-30,12.91
8447,1996-08-31,7.1
8448,1996-09-01,9.01
8449,1996-09-02,14.97
8450,1996-09-03,19.74
8451,1996-09-04,13.48
8452,1996-09-05,8.6
8453,1996-09-06,12.05
8454,1996-09-07,6.76
8455,1996-09-08,7.15
8456,1996-09-09,6.28
8457,1996-09-10,8.56
8458,1996-09-11,7.67
8459,1996-09-12,5.55
8460,1996-09-13,5.38
8461,1996-09-14,5.21
8462,1996-09-15,5.04
8463,1996-09-16,4.95
8464,1996-09-17,5.98
8465,1996-09-18,5.22
8466,1996-09-19,5.66
8467,1996-09-20,7.95
8468,1996-09-21,13.72
8469,1996-09-22,5.12
8470,1996-09-23,5.25
8471,1996-09-24,9.61
8472,1996-09-25,11.82
8473,1996-09-26,20.87
8474,1996-09-27,8.2
8475,1996-09-28,14.47
8476,1996-09-29,11.04
8477,1996-09-30,13.11
8478,1996-10-01,14.69
8479,1996-10-02,9.83
8480,1996-10-03,12.49
8481,1996-10-04,11.8
8482,1996-10-05,7.24
8483,1996-10-06,12.85
8484,1996-10-07,7.3
8485,1996-10-08,6.52
8486,1996-10-09,6.39
8487,1996-10-10,7.4
8488,1996-10-11,8.57
8489,1996-10-12,8.44
8490,1996-10-13,7.54
8491,1996-10-14,10.54
8492,1996-10-15,16.89
8493,1996-10-16,9.69
8494,1996-10-17,7.0
8495,1996-10-18,17.7
8496,1996-10-19,11.61
8497,1996-10-20,13.66
8498,1996-10-21,13.69
8499,1996-10-22,7.44
8500,1996-10-23,7.02
8501,1996-10-24,11.15
8502,1996-10-25,7.93
8503,1996-10-26,6.4
8504,1996-10-27,6.68
8505,1996-10-28,16.22
8506,1996-10-29,9.01
8507,1996-10-30,6.76
8508,1996-10-31,6.28
8509,1996-11-01,6.52
8510,1996-11-02,8.69
8511,1996-11-03,7.34
8512,1996-11-04,5.75
8513,1996-11-05,5.47
8514,1996-11-06,7.45
8515,1996-11-07,5.81
8516,1996-11-08,6.55
8517,1996-11-09,6.05
8518,1996-11-10,5.29
8519,1996-11-11,11.49
8520,1996-11-12,8.94
8521,1996-11-13,10.18
8522,1996-11-14,19.58
8523,1996-11-15,14.79
8524,1996-11-16,7.25
8525,1996-11-17,21.9
8526,1996-11-18,12.2
8527,1996-11-19,7.73
8528,1996-11-20,6.95
8529,1996-11-21,7.18
8530,1996-11-22,8.14
8531,1996-11-23,7.05
8532,1996-11-24,8.04
8533,1996-11-25,10.28
8534,1996-11-26,13.69
8535,1996-11-27,6.63
8536,1996-11-28,6.17
8537,1996-11-29,6.03
8538,1996-11-30,5.74
8539,1996-12-01,5.69
8540,1996-12-02,5.59
8541,1996-12-03,6.02
8542,1996-12-04,5.58
8543,1996-12-05,5.56
8544,1996-12-06,5.52
8545,1996-12-07,5.18
8546,1996-12-08,5.12
8547,1996-12-09,20.68
8548,1996-12-10,6.42
8549,1996-12-11,6.41
8550,1996-12-12,13.9
8551,1996-12-13,8.72
8552,1996-12-14,6.41
8553,1996-12-15,5.72
8554,1996-12-16,5.27
8555,1996-12-17,5.24
8556,1996-12-18,5.04
8557,1996-12-19,5.11
8558,1996-12-20,5.18
8559,1996-12-21,5.0
8560,1996-12-22,4.9
8561,1996-12-23,4.73
8562,1996-12-24,4.61
8563,1996-12-25,4.61
8564,1996-12-26,4.57
8565,1996-12-27,4.55
8566,1996-12-28,4.44
8567,1996-12-29,4.44
8568,1996-12-30,4.44
8569,1996-12-31,4.5
8570,1997-01-01,7.97
8571,1997-01-02,5.67
8572,1997-01-03,5.1
8573,1997-01-04,4.91
8574,1997-01-05,4.88
8575,1997-01-06,4.85
8576,1997-01-07,4.8
8577,1997-01-08,4.74
8578,1997-01-09,5.13
8579,1997-01-10,5.12
8580,1997-01-11,4.92
8581,1997-01-12,4.77
8582,1997-01-13,4.67
8583,1997-01-14,4.48
8584,1997-01-15,4.51
8585,1997-01-16,4.57
8586,1997-01-17,4.68
8587,1997-01-18,4.46
8588,1997-01-19,4.38
8589,1997-01-20,4.33
8590,1997-01-21,4.32
8591,1997-01-22,4.75
8592,1997-01-23,4.98
8593,1997-01-24,4.43
8594,1997-01-25,4.41
8595,1997-01-26,4.32
8596,1997-01-27,4.11
8597,1997-01-28,4.08
8598,1997-01-29,3.93
8599,1997-01-30,3.9
8600,1997-01-31,4.04
8601,1997-02-01,4.08
8602,1997-02-02,3.92
8603,1997-02-03,3.92
8604,1997-02-04,4.28
8605,1997-02-05,5.31
8606,1997-02-06,4.32
8607,1997-02-07,3.93
8608,1997-02-08,3.77
8609,1997-02-09,3.72
8610,1997-02-10,8.23
8611,1997-02-11,12.78
8612,1997-02-12,7.45
8613,1997-02-13,5.49
8614,1997-02-14,8.78
8615,1997-02-15,5.58
8616,1997-02-16,5.03
8617,1997-02-17,5.7
8618,1997-02-18,6.04
8619,1997-02-19,5.21
8620,1997-02-20,4.92
8621,1997-02-21,9.13
8622,1997-02-22,7.72
8623,1997-02-23,10.37
8624,1997-02-24,8.22
8625,1997-02-25,6.18
8626,1997-02-26,7.09
8627,1997-02-27,4.85
8628,1997-02-28,6.9
8629,1997-03-01,5.1
8630,1997-03-02,4.62
8631,1997-03-03,4.62
8632,1997-03-04,4.62
8633,1997-03-05,4.62
8634,1997-03-06,4.71
8635,1997-03-07,6.06
8636,1997-03-08,6.81
8637,1997-03-09,6.9
8638,1997-03-10,9.03
8639,1997-03-11,13.53
8640,1997-03-12,12.5
8641,1997-03-13,12.16
8642,1997-03-14,7.14
8643,1997-03-15,7.72
8644,1997-03-16,4.71
8645,1997-03-17,4.92
8646,1997-03-18,4.62
8647,1997-03-19,9.17
8648,1997-03-20,7.84
8649,1997-03-21,6.06
8650,1997-03-22,4.8
8651,1997-03-23,4.8
8652,1997-03-24,4.8
8653,1997-03-25,4.62
8654,1997-03-26,4.62
8655,1997-03-27,4.62
8656,1997-03-28,4.44
8657,1997-03-29,4.44
8658,1997-03-30,4.44
8659,1997-03-31,4.44
8660,1997-04-01,4.8
8661,1997-04-02,4.62
8662,1997-04-03,4.62
8663,1997-04-04,4.62
8664,1997-04-05,4.62
8665,1997-04-06,7.64
8666,1997-04-07,5.53
8667,1997-04-08,4.26
8668,1997-04-09,10.48
8669,1997-04-10,4.62
8670,1997-04-11,4.91
8671,1997-04-12,5.53
8672,1997-04-13,4.62
8673,1997-04-14,5.85
8674,1997-04-15,5.99
8675,1997-04-16,5.74
8676,1997-04-17,6.16
8677,1997-04-18,7.84
8678,1997-04-19,9.41
8679,1997-04-20,7.22
8680,1997-04-21,8.08
8681,1997-04-22,12.6
8682,1997-04-23,10.14
8683,1997-04-24,13.87
8684,1997-04-25,8.35
8685,1997-04-26,6.69
8686,1997-04-27,5.22
8687,1997-04-28,5.01
8688,1997-04-29,4.8
8689,1997-04-30,4.8
8690,1997-05-01,4.8
8691,1997-05-02,4.71
8692,1997-05-03,5.85
8693,1997-05-04,5.53
8694,1997-05-05,6.06
8695,1997-05-06,4.8
8696,1997-05-07,7.14
8697,1997-05-08,6.9
8698,1997-05-09,6.48
8699,1997-05-10,6.69
8700,1997-05-11,4.62
8701,1997-05-12,4.62
8702,1997-05-13,4.62
8703,1997-05-14,4.8
8704,1997-05-15,4.44
8705,1997-05-16,4.44
8706,1997-05-17,5.85
8707,1997-05-18,4.71
8708,1997-05-19,4.62
8709,1997-05-20,5.22
8710,1997-05-21,6.16
8711,1997-05-22,7.96
8712,1997-05-23,7.49
8713,1997-05-24,7.25
8714,1997-05-25,10.9
8715,1997-05-26,9.66
8716,1997-05-27,9.25
8717,1997-05-28,9.52
8718,1997-05-29,9.02
8719,1997-05-30,9.52
8720,1997-05-31,6.9
8721,1997-06-01,4.62
8722,1997-06-02,4.62
8723,1997-06-03,5.01
8724,1997-06-04,7.41
8725,1997-06-05,5.24
8726,1997-06-06,14.45
8727,1997-06-07,6.38
8728,1997-06-08,4.8
8729,1997-06-09,4.82
8730,1997-06-10,4.62
8731,1997-06-11,7.48
8732,1997-06-12,14.55
8733,1997-06-13,21.66
8734,1997-06-14,10.69
8735,1997-06-15,5.85
8736,1997-06-16,5.95
8737,1997-06-17,5.22
8738,1997-06-18,8.85
8739,1997-06-19,17.33
8740,1997-06-20,7.22
8741,1997-06-21,7.11
8742,1997-06-22,6.91
8743,1997-06-23,5.43
8744,1997-06-24,5.38
8745,1997-06-25,15.41
8746,1997-06-26,9.53
8747,1997-06-27,6.51
8748,1997-06-28,5.75
8749,1997-06-29,5.58
8750,1997-06-30,5.69
8751,1997-07-01,5.25
8752,1997-07-02,5.01
8753,1997-07-03,4.8
8754,1997-07-04,4.71
8755,1997-07-05,4.62
8756,1997-07-06,4.53
8757,1997-07-07,4.44
8758,1997-07-08,4.44
8759,1997-07-09,10.01
8760,1997-07-10,4.76
8761,1997-07-11,4.93
8762,1997-07-12,4.53
8763,1997-07-13,4.35
8764,1997-07-14,4.17
8765,1997-07-15,4.08
8766,1997-07-16,4.08
8767,1997-07-17,4.08
8768,1997-07-18,3.99
8769,1997-07-19,3.99
8770,1997-07-20,3.81
8771,1997-07-21,3.72
8772,1997-07-22,3.72
8773,1997-07-23,3.63
8774,1997-07-24,3.63
8775,1997-07-25,3.48
8776,1997-07-26,3.45
8777,1997-07-27,3.39
8778,1997-07-28,3.36
8779,1997-07-29,3.36
8780,1997-07-30,6.17
8781,1997-07-31,5.66
8782,1997-08-01,11.1
8783,1997-08-02,5.14
8784,1997-08-03,4.13
8785,1997-08-04,3.74
8786,1997-08-05,3.56
8787,1997-08-06,3.54
8788,1997-08-07,3.45
8789,1997-08-08,3.36
8790,1997-08-09,3.27
8791,1997-08-10,3.27
8792,1997-08-11,3.27
8793,1997-08-12,3.18
8794,1997-08-13,3.22
8795,1997-08-14,3.61
8796,1997-08-15,3.27
8797,1997-08-16,3.33
8798,1997-08-17,7.33
8799,1997-08-18,3.62
8800,1997-08-19,5.32
8801,1997-08-20,3.94
8802,1997-08-21,3.45
8803,1997-08-22,3.48
8804,1997-08-23,3.27
8805,1997-08-24,3.59
8806,1997-08-25,3.34
8807,1997-08-26,3.09
8808,1997-08-27,3.0
8809,1997-08-28,2.92
8810,1997-08-29,2.83
8811,1997-08-30,2.83
8812,1997-08-31,2.83
8813,1997-09-01,3.18
8814,1997-09-02,3.45
8815,1997-09-03,5.2
8816,1997-09-04,6.98
8817,1997-09-05,3.72
8818,1997-09-06,3.72
8819,1997-09-07,6.08
8820,1997-09-08,5.15
8821,1997-09-09,6.91
8822,1997-09-10,4.26
8823,1997-09-11,3.9
8824,1997-09-12,3.81
8825,1997-09-13,3.54
8826,1997-09-14,4.58
8827,1997-09-15,3.54
8828,1997-09-16,3.36
8829,1997-09-17,3.36
8830,1997-09-18,3.18
8831,1997-09-19,3.27
8832,1997-09-20,4.37
8833,1997-09-21,3.36
8834,1997-09-22,8.17
8835,1997-09-23,4.88
8836,1997-09-24,5.24
8837,1997-09-25,10.44
8838,1997-09-26,16.16
8839,1997-09-27,5.55
8840,1997-09-28,5.24
8841,1997-09-29,5.24
8842,1997-09-30,4.35
8843,1997-10-01,4.17
8844,1997-10-02,3.99
8845,1997-10-03,5.55
8846,1997-10-04,4.26
8847,1997-10-05,5.85
8848,1997-10-06,4.08
8849,1997-10-07,3.9
8850,1997-10-08,3.72
8851,1997-10-09,3.72
8852,1997-10-10,4.89
8853,1997-10-11,4.08
8854,1997-10-12,3.72
8855,1997-10-13,5.53
8856,1997-10-14,4.26
8857,1997-10-15,3.72
8858,1997-10-16,4.08
8859,1997-10-17,6.06
8860,1997-10-18,5.46
8861,1997-10-19,4.44
8862,1997-10-20,4.08
8863,1997-10-21,4.62
8864,1997-10-22,10.02
8865,1997-10-23,5.64
8866,1997-10-24,5.01
8867,1997-10-25,4.26
8868,1997-10-26,4.08
8869,1997-10-27,4.08
8870,1997-10-28,6.27
8871,1997-10-29,5.01
8872,1997-10-30,4.44
8873,1997-10-31,4.08
8874,1997-11-01,4.83
8875,1997-11-02,4.08
8876,1997-11-03,5.67
8877,1997-11-04,5.04
8878,1997-11-05,5.04
8879,1997-11-06,4.08
8880,1997-11-07,4.26
8881,1997-11-08,10.23
8882,1997-11-09,4.44
8883,1997-11-10,6.48
8884,1997-11-11,4.85
8885,1997-11-12,4.53
8886,1997-11-13,4.44
8887,1997-11-14,5.27
8888,1997-11-15,4.35
8889,1997-11-16,3.99
8890,1997-11-17,6.59
8891,1997-11-18,8.12
8892,1997-11-19,5.02
8893,1997-11-20,7.26
8894,1997-11-21,4.44
8895,1997-11-22,4.17
8896,1997-11-23,3.99
8897,1997-11-24,4.63
8898,1997-11-25,4.47
8899,1997-11-26,5.67
8900,1997-11-27,5.68
8901,1997-11-28,5.15
8902,1997-11-29,4.35
8903,1997-11-30,4.17
8904,1997-12-01,4.17
8905,1997-12-02,4.8
8906,1997-12-03,4.39
8907,1997-12-04,3.99
8908,1997-12-05,3.81
8909,1997-12-06,3.72
8910,1997-12-07,3.72
8911,1997-12-08,3.63
8912,1997-12-09,5.16
8913,1997-12-10,4.47
8914,1997-12-11,3.76
8915,1997-12-12,3.9
8916,1997-12-13,3.54
8917,1997-12-14,3.45
8918,1997-12-15,3.36
8919,1997-12-16,3.58
8920,1997-12-17,3.45
8921,1997-12-18,3.36
8922,1997-12-19,3.36
8923,1997-12-20,3.36
8924,1997-12-21,3.36
8925,1997-12-22,3.27
8926,1997-12-23,3.09
8927,1997-12-24,3.09
8928,1997-12-25,3.0
8929,1997-12-26,3.0
8930,1997-12-27,3.0
8931,1997-12-28,3.0
8932,1997-12-29,3.65
8933,1997-12-30,3.91
8934,1997-12-31,3.18
8935,1998-01-01,2.92
8936,1998-01-02,2.83
8937,1998-01-03,2.75
8938,1998-01-04,2.67
8939,1998-01-05,2.67
8940,1998-01-06,2.67
8941,1998-01-07,2.67
8942,1998-01-08,2.67
8943,1998-01-09,2.67
8944,1998-01-10,2.67
8945,1998-01-11,2.67
8946,1998-01-12,2.67
8947,1998-01-13,2.67
8948,1998-01-14,2.83
8949,1998-01-15,3.79
8950,1998-01-16,4.24
8951,1998-01-17,2.92
8952,1998-01-18,2.75
8953,1998-01-19,2.7
8954,1998-01-20,3.37
8955,1998-01-21,2.83
8956,1998-01-22,2.67
8957,1998-01-23,2.67
8958,1998-01-24,2.67
8959,1998-01-25,2.67
8960,1998-01-26,2.67
8961,1998-01-27,2.67
8962,1998-01-28,2.67
8963,1998-01-29,2.67
8964,1998-01-30,2.82
8965,1998-01-31,2.67
8966,1998-02-01,2.67
8967,1998-02-02,2.67
8968,1998-02-03,2.67
8969,1998-02-04,3.07
8970,1998-02-05,2.85
8971,1998-02-06,2.83
8972,1998-02-07,2.83
8973,1998-02-08,3.27
8974,1998-02-09,3.81
8975,1998-02-10,2.83
8976,1998-02-11,2.58
8977,1998-02-12,2.42
8978,1998-02-13,2.33
8979,1998-02-14,2.83
8980,1998-02-15,3.1
8981,1998-02-16,2.42
8982,1998-02-17,2.17
8983,1998-02-18,2.17
8984,1998-02-19,2.17
8985,1998-02-20,2.08
8986,1998-02-21,2.0
8987,1998-02-22,2.17
8988,1998-02-23,2.67
8989,1998-02-24,2.17
8990,1998-02-25,2.5
8991,1998-02-26,2.17
8992,1998-02-27,2.0
8993,1998-02-28,2.0
8994,1998-03-01,2.0
8995,1998-03-02,2.0
8996,1998-03-03,2.0
8997,1998-03-07,2.42
8998,1998-03-08,2.85
8999,1998-03-09,2.08
9000,1998-03-10,2.0
9001,1998-03-11,2.08
9002,1998-03-16,2.85
9003,1998-03-17,2.08
9004,1998-03-23,3.9
9005,1998-03-24,2.33
9006,1998-03-25,2.08
9007,1998-03-26,2.42
9008,1998-03-27,2.08
9009,1998-03-28,4.81
9010,1998-03-29,2.83
9011,1998-03-30,2.48
9012,1998-03-31,4.46
9013,1998-04-01,4.59
9014,1998-04-02,4.6
9015,1998-04-03,2.74
9016,1998-04-04,5.01
9017,1998-04-05,3.68
9018,1998-04-06,2.67
9019,1998-04-07,2.77
9020,1998-04-08,2.29
9021,1998-04-09,3.54
9022,1998-04-10,2.35
9023,1998-04-11,3.68
9024,1998-04-12,2.87
9025,1998-04-13,2.59
9026,1998-04-14,2.75
9027,1998-04-15,2.5
9028,1998-04-16,2.82
9029,1998-04-17,2.74
9030,1998-04-18,3.09
9031,1998-04-19,6.95
9032,1998-04-20,3.24
9033,1998-04-21,4.18
9034,1998-04-22,7.95
9035,1998-04-23,4.01
9036,1998-04-24,5.69
9037,1998-04-25,9.92
9038,1998-04-26,4.01
9039,1998-04-27,3.28
9040,1998-04-28,2.96
9041,1998-04-29,2.75
9042,1998-04-30,2.72
9043,1998-05-01,9.21
9044,1998-05-02,15.91
9045,1998-05-03,4.97
9046,1998-05-04,7.28
9047,1998-05-05,9.88
9048,1998-05-06,5.18
9049,1998-05-07,4.88
9050,1998-05-08,5.07
9051,1998-05-09,4.41
9052,1998-05-10,3.54
9053,1998-05-11,3.85
9054,1998-05-12,4.3
9055,1998-05-13,3.46
9056,1998-05-14,3.09
9057,1998-05-15,5.79
9058,1998-05-16,3.54
9059,1998-05-17,3.15
9060,1998-05-18,3.84
9061,1998-05-19,3.09
9062,1998-05-20,2.8
9063,1998-05-21,2.81
9064,1998-05-22,2.83
9065,1998-05-23,2.89
9066,1998-05-24,2.98
9067,1998-05-25,7.54
9068,1998-05-26,15.97
9069,1998-05-27,24.02
9070,1998-05-28,27.91
9071,1998-05-29,12.54
9072,1998-05-30,5.92
9073,1998-05-31,5.21
9074,1998-06-01,7.79
9075,1998-06-02,14.71
9076,1998-06-03,7.82
9077,1998-06-04,5.55
9078,1998-06-05,6.03
9079,1998-06-06,4.95
9080,1998-06-07,4.65
9081,1998-06-08,6.23
9082,1998-06-09,7.57
9083,1998-06-10,9.18
9084,1998-06-11,6.37
9085,1998-06-12,7.58
9086,1998-06-13,4.81
9087,1998-06-14,4.55
9088,1998-06-15,5.32
9089,1998-06-16,8.37
9090,1998-06-17,4.82
9091,1998-06-18,7.04
9092,1998-06-19,13.61
9093,1998-06-20,13.44
9094,1998-06-21,9.35
9095,1998-06-22,14.4
9096,1998-06-23,9.6
9097,1998-06-24,9.92
9098,1998-06-25,7.71
9099,1998-06-26,6.66
9100,1998-06-27,7.49
9101,1998-06-28,6.31
9102,1998-06-29,6.08
9103,1998-06-30,5.56
9104,1998-07-01,5.35
9105,1998-07-02,5.14
9106,1998-07-03,5.55
9107,1998-07-04,7.47
9108,1998-07-05,8.61
9109,1998-07-06,24.36
9110,1998-07-07,9.72
9111,1998-07-08,25.61
9112,1998-07-09,21.32
9113,1998-07-10,17.63
9114,1998-07-11,12.76
9115,1998-07-12,8.69
9116,1998-07-13,7.56
9117,1998-07-14,7.43
9118,1998-07-15,9.28
9119,1998-07-16,19.88
9120,1998-07-17,27.14
9121,1998-07-18,16.13
9122,1998-07-19,10.71
9123,1998-07-20,8.92
9124,1998-07-21,8.12
9125,1998-07-22,9.3
9126,1998-07-23,9.92
9127,1998-07-24,13.34
9128,1998-07-25,9.04
9129,1998-07-26,13.19
9130,1998-07-27,8.9
9131,1998-07-28,15.78
9132,1998-07-29,13.83
9133,1998-07-30,10.96
9134,1998-07-31,8.66
9135,1998-08-01,8.43
9136,1998-08-02,7.81
9137,1998-08-03,7.55
9138,1998-08-04,12.45
9139,1998-08-05,9.33
9140,1998-08-06,14.0
9141,1998-08-07,15.93
9142,1998-08-08,13.68
9143,1998-08-09,9.14
9144,1998-08-10,8.5
9145,1998-08-11,7.73
9146,1998-08-12,7.41
9147,1998-08-13,7.66
9148,1998-08-14,7.28
9149,1998-08-15,7.38
9150,1998-08-16,6.8
9151,1998-08-17,7.78
9152,1998-08-18,6.7
9153,1998-08-19,7.29
9154,1998-08-20,7.8
9155,1998-08-21,7.84
9156,1998-08-22,6.41
9157,1998-08-23,6.15
9158,1998-08-24,6.74
9159,1998-08-25,9.54
9160,1998-08-26,14.84
9161,1998-08-27,14.46
9162,1998-08-28,7.59
9163,1998-08-29,7.89
9164,1998-08-30,8.25
9165,1998-08-31,6.61
9166,1998-09-01,7.97
9167,1998-09-02,15.25
9168,1998-09-03,20.93
9169,1998-09-04,16.4
9170,1998-09-05,10.36
9171,1998-09-06,8.65
9172,1998-09-07,8.05
9173,1998-09-08,9.99
9174,1998-09-09,34.49
9175,1998-09-10,16.27
9176,1998-09-11,12.29
9177,1998-09-12,13.22
9178,1998-09-13,14.09
9179,1998-09-14,12.1
9180,1998-09-15,10.96
9181,1998-09-16,10.17
9182,1998-09-17,9.64
9183,1998-09-18,9.09
9184,1998-09-19,8.8
9185,1998-09-20,9.19
9186,1998-09-21,10.72
9187,1998-09-22,8.76
9188,1998-09-23,15.46
9189,1998-09-24,18.07
9190,1998-09-25,18.04
9191,1998-09-26,18.55
9192,1998-09-27,14.24
9193,1998-09-28,10.74
9194,1998-09-29,9.8
9195,1998-09-30,9.83
9196,1998-10-01,10.35
9197,1998-10-02,8.8
9198,1998-10-03,10.66
9199,1998-10-04,8.78
9200,1998-10-05,11.34
9201,1998-10-06,9.12
9202,1998-10-07,8.55
9203,1998-10-08,15.16
9204,1998-10-09,9.1
9205,1998-10-10,8.66
9206,1998-10-11,7.72
9207,1998-10-12,9.27
9208,1998-10-13,8.9
9209,1998-10-14,9.15
9210,1998-10-15,8.66
9211,1998-10-16,23.38
9212,1998-10-17,9.15
9213,1998-10-18,13.1
9214,1998-10-19,12.25
